tender_id,title,url,start_date,end_date,end_time,region,city,price,categories,category_urls
85583435,ЭА. 25-937/2-012Д655350 Поставка изделий медицинского назначения,https://rostender.info/region/kabardino-balkarskaya-respublika/nalchik/85583435-tender-ea25-9372-012d655350-postavka-izdelij-medicinskogo-naznacheniya, 03.08.25,11.08.2025,09:00,Кабардино-Балкарская республика,г. Нальчик,4 894 577 ₽,"['Медицинские расходные материалы, Средства реабилитации, Одноразовый медицинский инструмент']",['https://rostender.info/tendery-medicinskie-rashodnye-materialy-sredstva-reabilitacii-odnorazovyj-medicinskij-instrument']
85583434,ЭА. 25-952/2-012Д655350 Поставка изделий медицинского назначения,https://rostender.info/region/kabardino-balkarskaya-respublika/nalchik/85583434-tender-ea25-9522-012d655350-postavka-izdelij-medicinskogo-naznacheniya, 03.08.25,11.08.2025,09:00,Кабардино-Балкарская республика,г. Нальчик,1 551 406 ₽,"['Медицинские расходные материалы, Средства реабилитации, Одноразовый медицинский инструмент']",['https://rostender.info/tendery-medicinskie-rashodnye-materialy-sredstva-reabilitacii-odnorazovyj-medicinskij-instrument']
85583426,Доставка,https://rostender.info/region/moskva-gorod/85583426-tender-dostavka, 03.08.25,04.08.2025,,Москва город,г. Москва,—,['Услуги грузовых автомобильных перевозок'],['https://rostender.info/tendery-uslugi-gruzovyh-avtomobilnyh-perevozok']
85583433,Доставка,https://rostender.info/region/moskva-gorod/85583433-tender-dostavka, 03.08.25,04.08.2025,,Москва город,г. Москва,—,['Услуги грузовых автомобильных перевозок'],['https://rostender.info/tendery-uslugi-gruzovyh-avtomobilnyh-perevozok']
85583428,Доставка,https://rostender.info/region/moskva-gorod/85583428-tender-dostavka, 03.08.25,04.08.2025,,Москва город,г. Москва,—,['Услуги грузовых автомобильных перевозок'],['https://rostender.info/tendery-uslugi-gruzovyh-avtomobilnyh-perevozok']
85583432,Доставка,https://rostender.info/region/moskva-gorod/85583432-tender-dostavka, 03.08.25,04.08.2025,,Москва город,г. Москва,—,['Услуги грузовых автомобильных перевозок'],['https://rostender.info/tendery-uslugi-gruzovyh-avtomobilnyh-perevozok']
85583427,Доставка,https://rostender.info/region/moskva-gorod/85583427-tender-dostavka, 03.08.25,04.08.2025,,Москва город,г. Москва,—,['Услуги грузовых автомобильных перевозок'],['https://rostender.info/tendery-uslugi-gruzovyh-avtomobilnyh-perevozok']
85583431,Доставка,https://rostender.info/region/moskva-gorod/85583431-tender-dostavka, 03.08.25,04.08.2025,,Москва город,г. Москва,—,['Услуги грузовых автомобильных перевозок'],['https://rostender.info/tendery-uslugi-gruzovyh-avtomobilnyh-perevozok']
85583430,Доставка,https://rostender.info/region/moskva-gorod/85583430-tender-dostavka, 03.08.25,04.08.2025,,Москва город,г. Москва,—,['Услуги грузовых автомобильных перевозок'],['https://rostender.info/tendery-uslugi-gruzovyh-avtomobilnyh-perevozok']
85583425,Доставка,https://rostender.info/region/moskva-gorod/85583425-tender-dostavka, 03.08.25,04.08.2025,,Москва город,г. Москва,—,['Услуги грузовых автомобильных перевозок'],['https://rostender.info/tendery-uslugi-gruzovyh-avtomobilnyh-perevozok']
85583429,Доставка,https://rostender.info/region/moskva-gorod/85583429-tender-dostavka, 03.08.25,04.08.2025,,Москва город,г. Москва,—,['Услуги грузовых автомобильных перевозок'],['https://rostender.info/tendery-uslugi-gruzovyh-avtomobilnyh-perevozok']
85583424,Поставка запчастей для ремонта компьютерной и оргтехники для нужд ГБУ ДО ДДТ Преображенский в 2025 г,https://rostender.info/region/sankt-peterburg-gorod/85583424-tender-postavka-zapchastej-dlya-remonta-kompyuternoj-i-orgtehniki-dlya-nujd-gbu-do-ddt-preobrajenskij-v-2025-g, 03.08.25,04.08.2025,00:03,Санкт-Петербург город,Санкт-Петербург,111 659 ₽,"['Вычислительное оборудование, Компьютеры, Серверы и их части']",['https://rostender.info/tendery-vychislitelnoe-oborudovanie-kompyutery-servery-i-ih-chasti']
85583423,Поставка канцелярских товаров,https://rostender.info/region/krasnodarskij-kraj/85583423-tender-postavka-kancelyarskih-tovarov, 03.08.25,05.08.2025,08:05,Краснодарский край,"Кущевский район,  станица Кущевская",41 035 ₽,"['Канцелярские принадлежности', 'Тара и упаковка', 'Спортивные и туристические товары, Тренажеры, Спортивные площадки']","['https://rostender.info/tendery-kancelyarskie-prinadlejnosti', 'https://rostender.info/tendery-tara-i-upakovka', 'https://rostender.info/tendery-sportivnye-i-turisticheskie-tovary-trenajery-sportivnye-ploshchadki']"
85579443,"Выполнение работ по определению работоспособности систем вентиляций и кондиционирования на ПС ""Молжаниновка"", восстановление сниженной работоспособности путем проведения корректирующих мероприятий для нужд Московских высоковольтных сетей - филиала ПАО ""Россети Московский регион""",https://rostender.info/region/moskva-gorod/85579443-tender-vypolnenie-rabot-po-opredeleniyu-rabotosposobnosti-sistem-ventilyacij-i-kondicionirovaniya-na-ps-moljaninovka-vosstanovlenie-snijennoj, 03.08.25,08.08.2025,11:00,Москва город,г. Москва,500 000 ₽,"['Проектирование, монтаж и обслуживание систем вентиляции', 'Кондиционеры и тепловое оборудование. Монтаж и обслуживание']","['https://rostender.info/tendery-proektirovanie-montaj-i-obslujivanie-sistem-ventilyacii', 'https://rostender.info/tendery-kondicionery-i-teplovoe-oborudovanie-montaj-i-obslujivanie']"
85579423,Устранение аварийной ситуации (массового падения и повреждения деревьев) на территории дирекции Технологический центр Нудоль,https://rostender.info/region/moskovskaya-oblast/klin/85579423-tender-ustranenie-avarijnoj-situacii-massovogo-padeniya-i-povrejdeniya-derevev-na-territorii-direkcii-tehnologicheskij-centr-nudol, 02.08.25,08.08.2025,23:59,Московская область,"го. Клин,  п. Нарынка",—,['Благоустройство и озеленение'],['https://rostender.info/tendery-blagoustrojstvo-i-ozelenenie']
85579396,Поставка круглого приводного ремня PC-05 L=318 mm сортировочной машины CFSM для нужд ОСП МР АСЦ им. В. Н. Бугаенко УФПС Московской области,https://rostender.info/region/moskovskaya-oblast/podolsk/85579396-tender-postavka-kruglogo-privodnogo-remnya-pc-05-l318-mm-sortirovochnoj-mashiny-cfsm-dlya-nujd-osp-mr-asc-im-vn-bugaenko-ufps, 02.08.25,09.08.2025,10:00,Московская область,г. Подольск,—,['Оборудование и материалы для почтовой связи'],['https://rostender.info/tendery-oborudovanie-i-materialy-dlya-pochtovoj-svyazi']
85579322,"Выполнение ПИР по титулу: Строительство ТП-10/0, 4кВ с тр-ми 2х1600кВА, 2КЛ-10кВ от места врезки в КЛ-10кВ БРТП-10/0, 4кВ № 28116 – РП-10кВ № 29012 до места врезки в КЛ-10кВ БРТП-10/0, 4кВ № 28116 – ТП-10/0, 4кВ № 29012 с заходом в сооруж. ТП-10/0, 4кВ, 28КЛ-0, 4кВ от сооруж. ТП-10/0, 4кВ до ВРУ-0, 4кВ, т. ч. ПИР: г. Москва для нужд МКС- филиала ПАО ""Россети Московский регион""",https://rostender.info/region/moskva-gorod/85579322-tender-vypolnenie-pir-po-titulu-stroitelstvo-tp-1004kv-s-tr-mi-2h1600kva-2kl-10kv-ot-mesta-vrezki-v-kl-10kv-brtp-1004kv-28116-rp-10kv-29012-do-mesta, 02.08.25,08.08.2025,11:00,Москва город,г. Москва,18 481 450 ₽,['Проектные  работы в области энергетики'],['https://rostender.info/tendery-proektnye--raboty-v-oblasti-energetiki']
85579317,Закупка запасных частей для буровой техники Atlas Copco,https://rostender.info/region/amurskaya-oblast/blagoveshchensk/85579317-tender-zakupka-zapasnyh-chastej-dlya-burovoj-tehniki-atlas-copco, 02.08.25,08.08.2025,10:00,Амурская область,г. Благовещенск,—,"['Оборудование для угле- и золото-добычи, добывающей промышленности, монтаж и обслуживание']",['https://rostender.info/tendery-oborudovanie-dlya-ugle--i-zoloto-dobychi-dobyvayushchej-promyshlennosti-montaj-i-obslujivanie']
85579197,Оказание услуг технической поддержки и выполнение работ по реализации запросов на изменение Системы управления технологическим присоединением АО Мособлгаз,https://rostender.info/region/moskovskaya-oblast/85579197-tender-okazanie-uslug-tehnicheskoj-podderjki-i-vypolnenie-rabot-po-realizacii-zaprosov-na-izmenenie-sistemy-upravleniya-tehnologicheskim, 02.08.25,18.08.2025,12:00,Московская область,Московская область,45 614 450 ₽,"['Программное обеспечение (юридическое, бухгалтерское, информационно-справочные системы). Сопровождение']",['https://rostender.info/tendery-programmnoe-obespechenie-yuridicheskoe-buhgalterskoe-informacionno-spravochnye-sistemy-soprovojdenie']
85583414,"МГ-015567 Выполнение земляных работ по строительству 14 яруса ограждающей дамбы, р. Ванин",https://rostender.info/region/magadanskaya-oblast/85583414-tender-mg-015567-vypolnenie-zemlyanyh-rabot-po-stroitelstvu-14-yarusa-ograjdayushchej-damby-r-vanin, 02.08.25,08.08.2025,12:00,Магаданская область,"Тенькинский район,  поселок им. Гастелло",—,"['Подготовка площадей под строительство, Расчистка просек, Сооружение насыпей', 'Строительство и обслуживание гидротехнических сооружений']","['https://rostender.info/tendery-podgotovka-ploshchadej-pod-stroitelstvo-raschistka-prosek-soorujenie-nasypej', 'https://rostender.info/tendery-stroitelstvo-i-obslujivanie-gidrotehnicheskih-soorujenij']"
85579181,"Поставка строительных и расходных материалов для собственных нужд в г. Хабаровск, в рамках выполнения генподрядных работ для реализации проекта ""Строительство Хабаровской ТЭЦ-4 с внеплощадочной инфраструктурой 3, 4 этап""",https://rostender.info/region/habarovskij-kraj/habarovsk/85579181-tender-postavka-stroitelnyh-i-rashodnyh-materialov-dlya-sobstvennyh-nujd-v-g-habarovsk-v-ramkah-vypolneniya-genpodryadnyh-rabot-dlya, 02.08.25,08.08.2025,09:00,Хабаровский край,г. Хабаровск,—,"['Метизы, Крепежные изделия', 'Инструменты', 'Строительные материалы', 'Консультирование и аттестация по охране труда, материалы по охране труда', 'Аккумуляторы (кроме автомобильных), Батареи, Гальванические элементы, Источники бесперебойного питания', 'Электрокерамика, Изоляторы, Диэлектрики, прочие электроизоляционные материалы', 'Металло- и дерево-обрабатывающее оборудование, Станки, монтаж и обслуживание', 'Технологическое оборудование, монтаж и обслуживание', 'Текстиль и текстильные изделия, Материалы для производства текстиля, Мягкий инвентарь, Ветошь']","['https://rostender.info/tendery-metizy-krepejnye-izdeliya', 'https://rostender.info/tendery-instrumenty', 'https://rostender.info/tendery-stroitelnye-materialy', 'https://rostender.info/tendery-konsultirovanie-i-attestaciya-po-ohrane-truda-materialy-po-ohrane-truda', 'https://rostender.info/tendery-akkumulyatory-krome-avtomobilnyh-batarei-galvanicheskie-elementy-istochniki-besperebojnogo-pitaniya', 'https://rostender.info/tendery-elektrokeramika-izolyatory-dielektriki-prochie-elektroizolyacionnye-materialy', 'https://rostender.info/tendery-metallo--i-derevo-obrabatyvayushchee-oborudovanie-stanki-montaj-i-obslujivanie', 'https://rostender.info/tendery-tehnologicheskoe-oborudovanie-montaj-i-obslujivanie', 'https://rostender.info/tendery-tekstil-i-tekstilnye-izdeliya-materialy-dlya-proizvodstva-tekstilya-myagkij-inventar-vetosh']"
85583422,Оказание услуг по изготовлению журнальных столов по индивидуальному заказу,https://rostender.info/region/moskovskaya-oblast/krasnogorsk/85583422-tender-okazanie-uslug-po-izgotovleniyu-jurnalnyh-stolov-po-individualnomu-zakazu, 02.08.25,12.08.2025,10:00,Московская область,г.о. Красногорск,410 022 ₽,"['Мебель, Элементы интерьера']",['https://rostender.info/tendery-mebel-elementy-interera']
85583421,Оказание услуг по изготовлению диванов и кресел по индивидуальному заказу,https://rostender.info/region/moskovskaya-oblast/krasnogorsk/85583421-tender-okazanie-uslug-po-izgotovleniyu-divanov-i-kresel-po-individualnomu-zakazu, 02.08.25,12.08.2025,10:00,Московская область,г.о. Красногорск,1 960 020 ₽,"['Мебель, Элементы интерьера']",['https://rostender.info/tendery-mebel-elementy-interera']
85579175,Поставка брендированной продукции в целях реализации проекта Слёт Движения Первых. Иркутская область,https://rostender.info/region/irkutskaya-oblast/irkutsk/85579175-tender-postavka-brendirovannoj-produkcii-v-celyah-realizacii-proekta-slet-dvijeniya-pervyh-irkutskaya-oblast, 02.08.25,11.08.2025,08:00,Иркутская область,г. Иркутск,—,"['Обувь, спецобувь, одежда, спецодежда', 'Оборудование и материалы для рекламы, изготовление и монтаж (кроме полиграфической продукции)', 'Полиграфическая печатная продукция. Полиграфические услуги', 'Сувенирная и наградная продукция']","['https://rostender.info/tendery-obuv-specobuv-odejda-specodejda', 'https://rostender.info/tendery-oborudovanie-i-materialy-dlya-reklamy-izgotovlenie-i-montaj-krome-poligraficheskoj-produkcii', 'https://rostender.info/tendery-poligraficheskaya-pechatnaya-produkciya-poligraficheskie-uslugi', 'https://rostender.info/tendery-suvenirnaya-i-nagradnaya-produkciya']"
85579062,Поставка изделий медицинского назначения в интересах Многопрофильного медицинского центра Банка России,https://rostender.info/region/moskva-gorod/85579062-tender-postavka-izdelij-medicinskogo-naznacheniya-v-interesah-mnogoprofilnogo-medicinskogo-centra-banka-rossii, 02.08.25,12.08.2025,23:59,Москва город,г. Москва,—,"['Тара и упаковка', 'Медицинские расходные материалы, Средства реабилитации, Одноразовый медицинский инструмент']","['https://rostender.info/tendery-tara-i-upakovka', 'https://rostender.info/tendery-medicinskie-rashodnye-materialy-sredstva-reabilitacii-odnorazovyj-medicinskij-instrument']"
85579007,"Полотенцедержатель для объекта капитального строительства ""Поликлиника на 600 посещений в смену, в том числе 350 взрослых и 250 детских ГБУЗ ""Динская центральная районная больница"" МЗ КК""",https://rostender.info/region/krasnodarskij-kraj/85579007-tender-polotencederjatel-dlya-obekta-kapitalnogo-stroitelstva-poliklinika-na-600-poseshchenij-v-smenu-v-tom-chisle-350-vzroslyh-i-250-detskih, 02.08.25,08.08.2025,18:00,Краснодарский край,"Динской район,  ст-ца Динская",—,"['Хозяйственные товары, Товары широкого потребления, Бытовая химия и парфюмерия']",['https://rostender.info/tendery-hozyajstvennye-tovary-tovary-shirokogo-potrebleniya-bytovaya-himiya-i-parfyumeriya']
85583420,"Поставка ГСМ, бензин автомобильный АИ-92 по пластиковым картам",https://rostender.info/region/stavropolskij-kraj/85583420-tender-postavka-gsm-benzin-avtomobilnyj-ai-92-po-plastikovym-kartam, 02.08.25,08.08.2025,08:00,Ставропольский край,"Труновский район,  село Донское",139 951 ₽,"['Бензины. Дизельное топливо, Бункеровка судов']",['https://rostender.info/tendery-benziny-dizelnoe-toplivo-bunkerovka-sudov']
85578959,Поставка стремянок и строительного пылесоса для нужд ФКУ ГИАЦ МВД России,https://rostender.info/region/moskva-gorod/85578959-tender-postavka-stremyanok-i-stroitelnogo-pylesosa-dlya-nujd-fku-giac-mvd-rossii, 02.08.25,08.08.2025,09:00,Москва город,г. Москва,—,"['Инструменты', 'Строительное оборудование', 'Технологическое оборудование, монтаж и обслуживание']","['https://rostender.info/tendery-instrumenty', 'https://rostender.info/tendery-stroitelnoe-oborudovanie', 'https://rostender.info/tendery-tehnologicheskoe-oborudovanie-montaj-i-obslujivanie']"
85578942,"Ремонт кресла-коляски с ручным приводом с дополнительной фиксацией (поддержкой) головы и тела, в том числе для больных ДЦП, комнатная",https://rostender.info/region/volgogradskaya-oblast/volgograd/85578942-tender-remont-kresla-kolyaski-s-ruchnym-privodom-s-dopolnitelnoj-fiksaciej-podderjkoj-golovy-i-tela-v-tom-chisle-dlya-bolnyh-dcp, 02.08.25,08.08.2025,16:00,Волгоградская область,г. Волгоград,—,"['Медицинские расходные материалы, Средства реабилитации, Одноразовый медицинский инструмент']",['https://rostender.info/tendery-medicinskie-rashodnye-materialy-sredstva-reabilitacii-odnorazovyj-medicinskij-instrument']
85578916,Учебно-лабораторный манипуляционный РТК с угловой кинематикой,https://rostender.info/region/moskovskaya-oblast/serpuhov/85578916-tender-uchebno-laboratornyj-manipulyacionnyj-rtk-s-uglovoj-kinematikoj, 02.08.25,08.08.2025,09:00,Московская область,г.о. Серпухов,—,['Учебное оборудование и материалы'],['https://rostender.info/tendery-uchebnoe-oborudovanie-i-materialy']
85578875,Наружное освещение СЛВ 4а (ФЗУ4) СЛВ НЭС 6 оч 1 эт ВнКв,https://rostender.info/region/sankt-peterburg-gorod/85578875-tender-narujnoe-osveshchenie-slv-4a-fzu4-slv-nes-6-och-1-et-vnkv, 02.08.25,13.08.2025,23:45,Санкт-Петербург город,г. Санкт-Петербург,—,['Строительство и обслуживание объектов энергетики и электрических сетей'],['https://rostender.info/tendery-stroitelstvo-i-obslujivanie-obektov-energetiki-i-elektricheskih-setej']
85578870,Наружное освещение. СЛВ 7 оч 2 эт 30 ж. д,https://rostender.info/region/sankt-peterburg-gorod/85578870-tender-narujnoe-osveshchenie-slv-7-och-2-et-30-jd, 02.08.25,13.08.2025,23:45,Санкт-Петербург город,г. Санкт-Петербург,—,['Строительство и обслуживание объектов энергетики и электрических сетей'],['https://rostender.info/tendery-stroitelstvo-i-obslujivanie-obektov-energetiki-i-elektricheskih-setej']
85578867,Гранты на поддержку добровольчества на территории Вологодской области,https://rostender.info/region/vologodskaya-oblast/vologda/85578867-tender-granty-na-podderjku-dobrovolchestva-na-territorii-vologodskoj-oblasti, 02.08.25,08.09.2025,23:59,Вологодская область,г. Вологда,—,"['Банковские услуги, Кредитование, услуги Инвестиционных банков']",['https://rostender.info/tendery-bankovskie-uslugi-kreditovanie-uslugi-investicionnyh-bankov']
85578876,Наружное освещение СЛВ 39(ФЗУ5) СЛВ НЭС,https://rostender.info/region/sankt-peterburg-gorod/85578876-tender-narujnoe-osveshchenie-slv-39fzu5-slv-nes, 02.08.25,13.08.2025,23:45,Санкт-Петербург город,г. Санкт-Петербург,—,['Строительство и обслуживание объектов энергетики и электрических сетей'],['https://rostender.info/tendery-stroitelstvo-i-obslujivanie-obektov-energetiki-i-elektricheskih-setej']
85578768,Отбор получателей субсидии на поддержание доходности сельскохозяйственных товаропроизводителей в молочном скотоводстве,https://rostender.info/region/orenburgskaya-oblast/orenburg/85578768-tender-otbor-poluchatelej-subsidii-na-podderjanie-dohodnosti-selskohozyajstvennyh-tovaroproizvoditelej-v-molochnom-skotovodstve, 02.08.25,15.08.2025,10:00,Оренбургская область,г. Оренбург,—,['Работы и услуги в области животноводства и охоты'],['https://rostender.info/tendery-raboty-i-uslugi-v-oblasti-jivotnovodstva-i-ohoty']
85583416,Доставка,https://rostender.info/region/moskva-gorod/85583416-tender-dostavka, 02.08.25,04.08.2025,,Москва город,г. Москва,—,['Услуги грузовых автомобильных перевозок'],['https://rostender.info/tendery-uslugi-gruzovyh-avtomobilnyh-perevozok']
85583415,Доставка,https://rostender.info/region/moskva-gorod/85583415-tender-dostavka, 02.08.25,04.08.2025,,Москва город,г. Москва,—,['Услуги грузовых автомобильных перевозок'],['https://rostender.info/tendery-uslugi-gruzovyh-avtomobilnyh-perevozok']
85583419,Доставка,https://rostender.info/region/moskva-gorod/85583419-tender-dostavka, 02.08.25,04.08.2025,,Москва город,г. Москва,—,['Услуги грузовых автомобильных перевозок'],['https://rostender.info/tendery-uslugi-gruzovyh-avtomobilnyh-perevozok']
85583418,Доставка,https://rostender.info/region/moskva-gorod/85583418-tender-dostavka, 02.08.25,04.08.2025,,Москва город,г. Москва,—,['Услуги грузовых автомобильных перевозок'],['https://rostender.info/tendery-uslugi-gruzovyh-avtomobilnyh-perevozok']
85583417,Доставка,https://rostender.info/region/moskva-gorod/85583417-tender-dostavka, 02.08.25,04.08.2025,,Москва город,г. Москва,—,['Услуги грузовых автомобильных перевозок'],['https://rostender.info/tendery-uslugi-gruzovyh-avtomobilnyh-perevozok']
85578690,I03-К-23-01849-2025 С-2025/312 Поставка кассового оборудования,https://rostender.info/region/samarskaya-oblast/samara/85578690-tender-i03-k-23-01849-2025-s-2025312-postavka-kassovogo-oborudovaniya, 02.08.25,30.07.2025,,Самарская область,г. Самара,—,"['Контрольно-кассовое оборудование и материалы, монтаж и обслуживание']",['https://rostender.info/tendery-kontrolno-kassovoe-oborudovanie-i-materialy-montaj-i-obslujivanie']
85578673,"Субсидия из местного бюджета юридическим лицам, индивидуальным предпринимателям и физическим лицам, осуществляющим торговую деятельность на территории отдаленных населенных пунктов Лузского муниципального округа Кировской области",https://rostender.info/region/kirovskaya-oblast/85578673-tender-subsidiya-iz-mestnogo-byudjeta-yuridicheskim-licam-individualnym-predprinimatelyam-i-fizicheskim-licam-osushchestvlyayushchim-torgovuyu, 02.08.25,22.08.2025,10:00,Кировская область,Лузский мо.,—,"['Банковские услуги, Кредитование, услуги Инвестиционных банков']",['https://rostender.info/tendery-bankovskie-uslugi-kreditovanie-uslugi-investicionnyh-bankov']
85578634,Поставка электротоваров для нужд Буденновского филиала ГБУ СК Стававтодор: Светофор дорожный,https://rostender.info/region/stavropolskij-kraj/budennovsk/85578634-tender-postavka-elektrotovarov-dlya-nujd-budennovskogo-filiala-gbu-sk-stavavtodor-svetofor-dorojnyj, 02.08.25,11.08.2025,08:00,Ставропольский край,г. Буденновск,36 660 ₽,"['Материалы для строительства дорог, ЖД путей']",['https://rostender.info/tendery-materialy-dlya-stroitelstva-dorog-jd-putej']
85578563,"Выполнение работ по укладке плит по Печорскому проспекту, г. Печора, Республика Коми",https://rostender.info/region/komi-respublika/pechora/85578563-tender-vypolnenie-rabot-po-ukladke-plit-po-pechorskomu-prospektu-g-pechora-respublika-komi, 02.08.25,08.08.2025,07:00,Коми республика,г. Печора,818 721 ₽,"['Строительство, ремонт и обслуживание дорог, мостов, тоннелей  и ЖД путей']",['https://rostender.info/tendery-stroitelstvo-remont-i-obslujivanie-dorog-mostov-tonnelej--i-jd-putej']
85578507,"Отбор получателей субсидий социально ориентированным некоммерческим организациям на формирование условий для духовного, культурного, интеллектуального, физического развития и самореализации молодежи",https://rostender.info/region/chelyabinskaya-oblast/chelyabinsk/85578507-tender-otbor-poluchatelej-subsidij-socialno-orientirovannym-nekommercheskim-organizaciyam-na-formirovanie-uslovij-dlya, 02.08.25,11.08.2025,23:59,Челябинская область,г. Челябинск,—,"['Организация выставок, конференций, семинаров']",['https://rostender.info/tendery-organizaciya-vystavok-konferencij-seminarov']
85583412,Канализационные трубы,https://rostender.info/region/sverdlovskaya-oblast/85583412-tender-kanalizacionnye-truby, 02.08.25,05.08.2025,,Свердловская область,Свердловская обл,—,['Металлические трубы'],['https://rostender.info/tendery-metallicheskie-truby']
85582858,Маршрутизаторы iRZ,https://rostender.info/region/tatarstan-respublika/kazan/85582858-tender-marshrutizatory-irz, 02.08.25,07.08.2025,10:00,Татарстан республика,г. Казань,896 000 ₽,"['Телекоммуникационное оборудование и материалы, Оборудование связи']",['https://rostender.info/tendery-telekommunikacionnoe-oborudovanie-i-materialy-oborudovanie-svyazi']
85582854,Контроллер оптического интерфейса для блэйд-шасси HPE BladeSystem с7000,https://rostender.info/region/tatarstan-respublika/kazan/85582854-tender-kontroller-opticheskogo-interfejsa-dlya-blejd-shassi-hpe-bladesystem-s7000, 02.08.25,07.08.2025,10:00,Татарстан республика,г. Казань,189 999 ₽,"['Телекоммуникационное оборудование и материалы, Оборудование связи']",['https://rostender.info/tendery-telekommunikacionnoe-oborudovanie-i-materialy-oborudovanie-svyazi']
85582868,Лицензии на 1С:Предприятие 8. 3 ПРОФ,https://rostender.info/region/tatarstan-respublika/kazan/85582868-tender-licenzii-na-1spredpriyatie-83-prof, 02.08.25,07.08.2025,10:00,Татарстан республика,г. Казань,115 200 ₽,"['Программное обеспечение (юридическое, бухгалтерское, информационно-справочные системы). Сопровождение']",['https://rostender.info/tendery-programmnoe-obespechenie-yuridicheskoe-buhgalterskoe-informacionno-spravochnye-sistemy-soprovojdenie']
85582703,"Поставка оборудования для оснащения Кабинета основы безопасности и защиты Родины (ОБЗР) в рамках реализации регионального проекта ""Все лучшее детям"" и в рамках областной государственной программы ""Развитие образования в Смоленской области""",https://rostender.info/region/smolenskaya-oblast/85582703-tender-postavka-oborudovaniya-dlya-osnashcheniya-kabineta-osnovy-bezopasnosti-i-zashchity-rodiny-obzr-v-ramkah-realizacii-regionalnogo-proekta, 02.08.25,07.08.2025,07:00,Смоленская область,Краснинский район,136 300 ₽,['Учебное оборудование и материалы'],['https://rostender.info/tendery-uchebnoe-oborudovanie-i-materialy']
85582701,Оказание агентских услуг по организации и проведению мероприятий или участия в выставках,https://rostender.info/region/moskva-gorod/85582701-tender-okazanie-agentskih-uslug-po-organizacii-i-provedeniyu-meropriyatij-ili-uchastiya-v-vystavkah, 02.08.25,07.08.2025,10:00,Москва город,г. Москва,110 000 000 ₽,"['Организация выставок, конференций, семинаров']",['https://rostender.info/tendery-organizaciya-vystavok-konferencij-seminarov']
85582653,Закупка товаров сантехнического назначения для Управления общежитиями МГУ имени М. В. Ломоносова,https://rostender.info/region/moskva-gorod/85582653-tender-zakupka-tovarov-santehnicheskogo-naznacheniya-dlya-upravleniya-obshchejitiyami-mgu-imeni-mv-lomonosova, 02.08.25,07.08.2025,09:00,Москва город,г. Москва,—,"['Трубопроводная и запорная арматура, радиаторы', 'Сантехнические изделия. Неметаллические трубы']","['https://rostender.info/tendery-truboprovodnaya-i-zapornaya-armatura-radiatory', 'https://rostender.info/tendery-santehnicheskie-izdeliya-nemetallicheskie-truby']"
85582480,Реле давления IS3000-02 лоя АО Апатит,https://rostender.info/region/vologodskaya-oblast/cherepovec/85582480-tender-rele-davleniya-is3000-02-loya-ao-apatit, 02.08.25,07.08.2025,15:24,Вологодская область,г. Череповец,—,"['Электрическая распределительная и регулирующая аппаратура, Электроустановочные изделия, Электронные компоненты']",['https://rostender.info/tendery-elektricheskaya-raspredelitelnaya-i-reguliruyushchaya-apparatura-elektroustanovochnye-izdeliya-elektronnye-komponenty']
85581887,"Оказание услуг технической поддержки, интеграции мессенджеров в программное обеспечение 1С Фитнес-клуб и предоставление аренды серверов под ИБ 1С:Фитнес Клуб",https://rostender.info/region/moskovskaya-oblast/serpuhov/85581887-tender-okazanie-uslug-tehnicheskoj-podderjki-integracii-messendjerov-v-programmnoe-obespechenie-1s-fitnes-klub-i-predostavlenie, 02.08.25,07.08.2025,18:00,Московская область,"г. Пущино;г. Серпухов,  деревня Пущино",132 720 ₽,"['Программное обеспечение (юридическое, бухгалтерское, информационно-справочные системы). Сопровождение']",['https://rostender.info/tendery-programmnoe-obespechenie-yuridicheskoe-buhgalterskoe-informacionno-spravochnye-sistemy-soprovojdenie']
85581805,Оказание транспортных услуг по перевозке грузов из России в Беларусь. Тент. и Изот. 20 т,https://rostender.info/tender/85581805, 02.08.25,07.08.2025,14:00,,"Россия,  Республика Беларусь",—,['Услуги грузовых автомобильных перевозок'],['https://rostender.info/tendery-uslugi-gruzovyh-avtomobilnyh-perevozok']
85581473,"Оказание комплекса транспортно-экспедиционных услуг, связанных с перевозкой лифтового оборудования с использованием собственных или арендованных транспортных средств",https://rostender.info/tender/85581473, 02.08.25,07.08.2025,10:00,Московская область,"г. Москва,  Московская область",19 900 000 ₽,"['Такелажные и стропальные работы, Демонтаж оборудования, Перевозка негабаритных грузов']",['https://rostender.info/tendery-takelajnye-stropalnye-i-demontajnye-raboty-perevozka-negabaritnyh-gruzov']
85581475,"Оказание комплекса транспортно-экспедиционных услуг, связанных с перевозкой лифтового оборудования с использованием собственных или арендованных транспортных средств",https://rostender.info/tender/85581475, 02.08.25,07.08.2025,10:00,Московская область,"г. Москва,  Московская область",19 900 000 ₽,"['Такелажные и стропальные работы, Демонтаж оборудования, Перевозка негабаритных грузов']",['https://rostender.info/tendery-takelajnye-stropalnye-i-demontajnye-raboty-perevozka-negabaritnyh-gruzov']
